backend,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_p50,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,e2e_ms_stdev,load,n,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_p50,prefill_tps_p95,prefill_tps_stdev,topt_ms_ci95_high,topt_ms_ci95_low,topt_ms_mean,topt_ms_p50,topt_ms_p95,topt_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,ttft_ms_stdev,workload
vnni-sycl-dynamic,17.905106886970195,17.905106886970195,17.905106886970195,17.905106886970195,17.905106886970195,0.0,3484.473964999779,3484.473964999779,3484.473964999779,3484.473964999779,3484.473964999779,0.0,compute-8,1,5.667531879640577,5.667531879640577,5.667531879640577,5.667531879640577,5.667531879640577,0.0,55.8499877332603,55.8499877332603,55.8499877332603,55.8499877332603,55.8499877332603,0.0,2646.6547199997876,2646.6547199997876,2646.6547199997876,2646.6547199997876,2646.6547199997876,0.0,p1-o16
vnni-sycl-dynamic,19.136583993800382,19.136583993800382,19.136583993800382,19.136583993800382,19.136583993800382,0.0,11412.787601000673,11412.787601000673,11412.787601000673,11412.787601000673,11412.787601000673,0.0,compute-8,1,97.94069844178824,97.94069844178824,97.94069844178824,97.94069844178824,97.94069844178824,0.0,52.255930333437085,52.255930333437085,52.255930333437085,52.255930333437085,52.255930333437085,0.0,10628.880705999109,10628.880705999109,10628.880705999109,10628.880705999109,10628.880705999109,0.0,p1024-o16
vnni-sycl-dynamic,28.02521059755329,28.02521059755329,28.02521059755329,28.02521059755329,28.02521059755329,0.0,702.8148339995823,702.8148339995823,702.8148339995823,702.8148339995823,702.8148339995823,0.0,none,1,71.63808382789311,71.63808382789311,71.63808382789311,71.63808382789311,71.63808382789311,0.0,35.682158266718034,35.682158266718034,35.682158266718034,35.682158266718034,35.682158266718034,0.0,167.50866799884534,167.50866799884534,167.50866799884534,167.50866799884534,167.50866799884534,0.0,p1-o16
vnni-sycl-dynamic,26.72541221093089,26.72541221093089,26.72541221093089,26.72541221093089,26.72541221093089,0.0,6728.1715129993245,6728.1715129993245,6728.1715129993245,6728.1715129993245,6728.1715129993245,0.0,none,1,168.31963966125744,168.31963966125744,168.31963966125744,168.31963966125744,168.31963966125744,0.0,37.41757066673017,37.41757066673017,37.41757066673017,37.41757066673017,37.41757066673017,0.0,6166.838296998321,6166.838296998321,6166.838296998321,6166.838296998321,6166.838296998321,0.0,p1024-o16
