background_ready_delay_ms_ci95_high,background_ready_delay_ms_ci95_low,background_ready_delay_ms_mean,background_ready_delay_ms_median,background_ready_delay_ms_p95,background_ready_delay_ms_stdev,completion_tokens_ci95_high,completion_tokens_ci95_low,completion_tokens_mean,completion_tokens_median,completion_tokens_p95,completion_tokens_stdev,cpu_busy_fraction_ci95_high,cpu_busy_fraction_ci95_low,cpu_busy_fraction_mean,cpu_busy_fraction_median,cpu_busy_fraction_p95,cpu_busy_fraction_stdev,cpu_nice_fraction_ci95_high,cpu_nice_fraction_ci95_low,cpu_nice_fraction_mean,cpu_nice_fraction_median,cpu_nice_fraction_p95,cpu_nice_fraction_stdev,cpu_psi_full_fraction_ci95_high,cpu_psi_full_fraction_ci95_low,cpu_psi_full_fraction_mean,cpu_psi_full_fraction_median,cpu_psi_full_fraction_p95,cpu_psi_full_fraction_stdev,cpu_psi_some_fraction_ci95_high,cpu_psi_some_fraction_ci95_low,cpu_psi_some_fraction_mean,cpu_psi_some_fraction_median,cpu_psi_some_fraction_p95,cpu_psi_some_fraction_stdev,cpu_system_fraction_ci95_high,cpu_system_fraction_ci95_low,cpu_system_fraction_mean,cpu_system_fraction_median,cpu_system_fraction_p95,cpu_system_fraction_stdev,cpu_user_fraction_ci95_high,cpu_user_fraction_ci95_low,cpu_user_fraction_mean,cpu_user_fraction_median,cpu_user_fraction_p95,cpu_user_fraction_stdev,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_median,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_median,e2e_ms_p95,e2e_ms_stdev,error_count,n,output_phase_ms_ci95_high,output_phase_ms_ci95_low,output_phase_ms_mean,output_phase_ms_median,output_phase_ms_p95,output_phase_ms_stdev,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_median,prefill_tps_p95,prefill_tps_stdev,prompt_tokens_ci95_high,prompt_tokens_ci95_low,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_p95,prompt_tokens_stdev,requested_output_tokens,target_prompt_tokens,tpot_ms_ci95_high,tpot_ms_ci95_low,tpot_ms_mean,tpot_ms_median,tpot_ms_p95,tpot_ms_stdev,transition_client_post_tps_ci95_high,transition_client_post_tps_ci95_low,transition_client_post_tps_mean,transition_client_post_tps_median,transition_client_post_tps_p95,transition_client_post_tps_stdev,transition_client_pre_tps_ci95_high,transition_client_pre_tps_ci95_low,transition_client_pre_tps_mean,transition_client_pre_tps_median,transition_client_pre_tps_p95,transition_client_pre_tps_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_median,ttft_ms_p95,ttft_ms_stdev,ttlt_ms_ci95_high,ttlt_ms_ci95_low,ttlt_ms_mean,ttlt_ms_median,ttlt_ms_p95,ttlt_ms_stdev,workload
526.126757,45.5141924,207.29338579999998,50.950227,685.6458101999998,356.00110197020194,600.0,600.0,600.0,600.0,600.0,0.0,0.9196991421731843,0.9082636118645582,0.9141404256889633,0.9168097505138011,0.9222501661289246,0.007934894903639819,0.37835665842494753,0.3711913963522595,0.375138972419568,0.3769095428268216,0.37942066236793054,0.004823915511104531,0.0,0.0,0.0,0.0,0.0,0.0,0.3777195268953788,0.3579343663976994,0.369351025881142,0.37148599398327214,0.3796869631102301,0.012928858151917855,0.017992550869486437,0.016377252176884606,0.017313548456661363,0.01761336329510177,0.018205350392919598,0.0010191205553813634,0.5305484177520424,0.5139143329870481,0.5216879048127341,0.519613701014457,0.535286322351531,0.010677146188639087,9.443425872194627,8.1983075678515,8.793544122697586,8.469791625597985,9.89947378391764,0.8651253885602009,79473.54803219205,69196.25593000674,74804.21372239944,76891.64241100661,81760.32485458418,6543.36069318315,0,5,73275.24643040379,63031.35082661756,68630.17497680848,70721.92876500776,75554.73020559875,6527.60606803642,169.88718875268577,168.77024325527444,169.43131708857732,169.63924317776306,169.98327359580853,0.7179385092997879,1046.0,1046.0,1046.0,1046.0,1046.0,0.0,600,1024,122.37244529649809,104.99757983141076,114.5745825990125,118.06665904007973,126.1347749676106,10.897505956655117,7.8341932198707465,6.620825075906207,7.145843395426939,6.858029826283304,8.12377155492982,0.7632890978289825,29.287724235760567,29.144541994529412,29.215946345875807,29.192710203460717,29.313977548154913,0.09751574659152559,6197.462161193835,6157.458497193875,6173.682137194555,6166.026093997061,6208.975885994732,26.283307919599377,79495.54367459496,69056.14096260979,74803.85711400304,76890.31516300747,81760.22081159172,6543.276597947572,p1024-o600
