completion_tokens_ci95_high,completion_tokens_ci95_low,completion_tokens_mean,completion_tokens_median,completion_tokens_p95,completion_tokens_stdev,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_median,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_median,e2e_ms_p95,e2e_ms_stdev,error_count,n,output_phase_ms_ci95_high,output_phase_ms_ci95_low,output_phase_ms_mean,output_phase_ms_median,output_phase_ms_p95,output_phase_ms_stdev,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_median,prefill_tps_p95,prefill_tps_stdev,prompt_tokens_ci95_high,prompt_tokens_ci95_low,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_p95,prompt_tokens_stdev,requested_output_tokens,target_prompt_tokens,tpot_ms_ci95_high,tpot_ms_ci95_low,tpot_ms_mean,tpot_ms_median,tpot_ms_p95,tpot_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_median,ttft_ms_p95,ttft_ms_stdev,ttlt_ms_ci95_high,ttlt_ms_ci95_low,ttlt_ms_mean,ttlt_ms_median,ttlt_ms_p95,ttlt_ms_stdev,workload
300.0,300.0,300.0,300.0,300.0,0.0,22.54155672229767,18.418483955428737,20.19421126141403,20.82670225760262,22.370071275828167,2.7193290426029226,17742.21025798761,13553.078565632677,15200.827261995679,14481.926786000258,17416.181910788873,2269.018285778695,0,3,17369.204713992076,13437.318448860242,14996.72143633264,14356.569576004404,17067.94120019331,2125.9637163564303,8.515353826326466,2.68151887034461,6.481738640105193,7.981332620962537,8.702261248203842,3.315368111271311,1.0,1.0,1.0,1.0,1.0,0.0,300,1,58.09098566552533,44.362508424753976,50.1562589843901,48.015282862890984,57.0834153852619,7.1102465429980946,372.92297699605115,115.67395577524925,204.0266299979218,125.29235999681987,348.15991529612796,146.38008988646106,17742.127690988127,13378.254572002334,15200.748066330561,14481.861936001224,17416.101115489437,2269.018532523835,p1-o300
300.0,300.0,300.0,300.0,300.0,0.0,22.375142009745925,22.015245378213155,22.237419140295703,22.32187003292802,22.369814812064135,0.19424304697196934,18816.298003002885,18214.23788899847,18532.783990332973,18567.816078997566,18791.449810602353,302.55500433128793,0,3,13581.497496998054,13363.043678997201,13446.492085999731,13394.93508200394,13562.841255498643,118.00047095479755,215.62010296909082,199.81919888919518,205.8837109836437,202.21183109264513,214.27927578144624,8.516405866676125,1046.0,1046.0,1046.0,1046.0,1046.0,0.0,300,1024,45.423068551832955,44.69245377591037,44.97154543812619,44.79911398663525,45.36067309531319,0.3946504045310945,5234.732227007044,4851.124666005489,5086.2167226684205,5172.793274992728,5228.538331805612,205.93764778122267,18816.229724005098,18214.16834500269,18532.70880866815,18567.728356996668,18791.379587304255,302.55454482691215,p1024-o300
