completion_tokens_ci95_high,completion_tokens_ci95_low,completion_tokens_mean,completion_tokens_median,completion_tokens_p95,completion_tokens_stdev,cpu_busy_fraction_ci95_high,cpu_busy_fraction_ci95_low,cpu_busy_fraction_mean,cpu_busy_fraction_median,cpu_busy_fraction_p95,cpu_busy_fraction_stdev,cpu_nice_fraction_ci95_high,cpu_nice_fraction_ci95_low,cpu_nice_fraction_mean,cpu_nice_fraction_median,cpu_nice_fraction_p95,cpu_nice_fraction_stdev,cpu_psi_full_fraction_ci95_high,cpu_psi_full_fraction_ci95_low,cpu_psi_full_fraction_mean,cpu_psi_full_fraction_median,cpu_psi_full_fraction_p95,cpu_psi_full_fraction_stdev,cpu_psi_some_fraction_ci95_high,cpu_psi_some_fraction_ci95_low,cpu_psi_some_fraction_mean,cpu_psi_some_fraction_median,cpu_psi_some_fraction_p95,cpu_psi_some_fraction_stdev,cpu_system_fraction_ci95_high,cpu_system_fraction_ci95_low,cpu_system_fraction_mean,cpu_system_fraction_median,cpu_system_fraction_p95,cpu_system_fraction_stdev,cpu_user_fraction_ci95_high,cpu_user_fraction_ci95_low,cpu_user_fraction_mean,cpu_user_fraction_median,cpu_user_fraction_p95,cpu_user_fraction_stdev,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_median,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_median,e2e_ms_p95,e2e_ms_stdev,error_count,n,output_phase_ms_ci95_high,output_phase_ms_ci95_low,output_phase_ms_mean,output_phase_ms_median,output_phase_ms_p95,output_phase_ms_stdev,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_median,prefill_tps_p95,prefill_tps_stdev,prompt_tokens_ci95_high,prompt_tokens_ci95_low,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_p95,prompt_tokens_stdev,requested_output_tokens,scheduler_decode_cpu_load_ci95_high,scheduler_decode_cpu_load_ci95_low,scheduler_decode_cpu_load_mean,scheduler_decode_cpu_load_median,scheduler_decode_cpu_load_p95,scheduler_decode_cpu_load_stdev,scheduler_decode_exploration_fraction_ci95_high,scheduler_decode_exploration_fraction_ci95_low,scheduler_decode_exploration_fraction_mean,scheduler_decode_exploration_fraction_median,scheduler_decode_exploration_fraction_p95,scheduler_decode_exploration_fraction_stdev,scheduler_decode_igpu_ratio_ci95_high,scheduler_decode_igpu_ratio_ci95_low,scheduler_decode_igpu_ratio_mean,scheduler_decode_igpu_ratio_median,scheduler_decode_igpu_ratio_p95,scheduler_decode_igpu_ratio_stdev,scheduler_prefill_cpu_load_ci95_high,scheduler_prefill_cpu_load_ci95_low,scheduler_prefill_cpu_load_mean,scheduler_prefill_cpu_load_median,scheduler_prefill_cpu_load_p95,scheduler_prefill_cpu_load_stdev,scheduler_prefill_exploration_fraction_ci95_high,scheduler_prefill_exploration_fraction_ci95_low,scheduler_prefill_exploration_fraction_mean,scheduler_prefill_exploration_fraction_median,scheduler_prefill_exploration_fraction_p95,scheduler_prefill_exploration_fraction_stdev,scheduler_prefill_igpu_ratio_ci95_high,scheduler_prefill_igpu_ratio_ci95_low,scheduler_prefill_igpu_ratio_mean,scheduler_prefill_igpu_ratio_median,scheduler_prefill_igpu_ratio_p95,scheduler_prefill_igpu_ratio_stdev,target_prompt_tokens,tpot_ms_ci95_high,tpot_ms_ci95_low,tpot_ms_mean,tpot_ms_median,tpot_ms_p95,tpot_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_median,ttft_ms_p95,ttft_ms_stdev,ttlt_ms_ci95_high,ttlt_ms_ci95_low,ttlt_ms_mean,ttlt_ms_median,ttlt_ms_p95,ttlt_ms_stdev,workload
600.0,600.0,600.0,600.0,600.0,0.0,0.8373513150294128,0.8373513150294128,0.8373513150294128,0.8373513150294128,0.8373513150294128,0.0,0.15755596685017742,0.15755596685017742,0.15755596685017742,0.15755596685017742,0.15755596685017742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10331483974743821,0.10331483974743821,0.10331483974743821,0.10331483974743821,0.10331483974743821,0.0,0.02152616501821354,0.02152616501821354,0.02152616501821354,0.02152616501821354,0.02152616501821354,0.0,0.6582691831610219,0.6582691831610219,0.6582691831610219,0.6582691831610219,0.6582691831610219,0.0,16.64964143821962,16.64964143821962,16.64964143821962,16.64964143821962,16.64964143821962,0.0,42439.081233984325,42439.081233984325,42439.081233984325,42439.081233984325,42439.081233984325,0.0,0,1,35976.75074401195,35976.75074401195,35976.75074401195,35976.75074401195,35976.75074401195,0.0,161.86354052544792,161.86354052544792,161.86354052544792,161.86354052544792,161.86354052544792,0.0,1046.0,1046.0,1046.0,1046.0,1046.0,0.0,600,0.5795949139692858,0.5795949139692858,0.5795949139692858,0.5795949139692858,0.5795949139692858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.725,0.725,0.725,0.725,0.0,0.10023289173841476,0.10023289173841476,0.10023289173841476,0.10023289173841476,0.10023289173841476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,60.06135349584633,60.06135349584633,60.06135349584633,60.06135349584633,60.06135349584633,0.0,6462.233536993153,6462.233536993153,6462.233536993153,6462.233536993153,6462.233536993153,0.0,42438.984281005105,42438.984281005105,42438.984281005105,42438.984281005105,42438.984281005105,0.0,p1024-o600
