completion_tokens_ci95_high,completion_tokens_ci95_low,completion_tokens_mean,completion_tokens_median,completion_tokens_p95,completion_tokens_stdev,cpu_busy_fraction_ci95_high,cpu_busy_fraction_ci95_low,cpu_busy_fraction_mean,cpu_busy_fraction_median,cpu_busy_fraction_p95,cpu_busy_fraction_stdev,cpu_nice_fraction_ci95_high,cpu_nice_fraction_ci95_low,cpu_nice_fraction_mean,cpu_nice_fraction_median,cpu_nice_fraction_p95,cpu_nice_fraction_stdev,cpu_psi_full_fraction_ci95_high,cpu_psi_full_fraction_ci95_low,cpu_psi_full_fraction_mean,cpu_psi_full_fraction_median,cpu_psi_full_fraction_p95,cpu_psi_full_fraction_stdev,cpu_psi_some_fraction_ci95_high,cpu_psi_some_fraction_ci95_low,cpu_psi_some_fraction_mean,cpu_psi_some_fraction_median,cpu_psi_some_fraction_p95,cpu_psi_some_fraction_stdev,cpu_system_fraction_ci95_high,cpu_system_fraction_ci95_low,cpu_system_fraction_mean,cpu_system_fraction_median,cpu_system_fraction_p95,cpu_system_fraction_stdev,cpu_user_fraction_ci95_high,cpu_user_fraction_ci95_low,cpu_user_fraction_mean,cpu_user_fraction_median,cpu_user_fraction_p95,cpu_user_fraction_stdev,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_median,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_median,e2e_ms_p95,e2e_ms_stdev,error_count,n,output_phase_ms_ci95_high,output_phase_ms_ci95_low,output_phase_ms_mean,output_phase_ms_median,output_phase_ms_p95,output_phase_ms_stdev,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_median,prefill_tps_p95,prefill_tps_stdev,prompt_tokens_ci95_high,prompt_tokens_ci95_low,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_p95,prompt_tokens_stdev,requested_output_tokens,target_prompt_tokens,tpot_ms_ci95_high,tpot_ms_ci95_low,tpot_ms_mean,tpot_ms_median,tpot_ms_p95,tpot_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_median,ttft_ms_p95,ttft_ms_stdev,ttlt_ms_ci95_high,ttlt_ms_ci95_low,ttlt_ms_mean,ttlt_ms_median,ttlt_ms_p95,ttlt_ms_stdev,workload
600.0,600.0,600.0,600.0,600.0,0.0,0.9993696934070808,0.9989825726053283,0.9991732273887038,0.9991439851258855,0.9994670230236202,0.0002425855920031732,0.3767425881508862,0.37629191015498775,0.3765365587785566,0.3766596733877933,0.3767666110202586,0.0002871828661613137,0.0,0.0,0.0,0.0,0.0,0.0,0.05898452123324706,0.05670551954882055,0.0578303574100264,0.05764602782925802,0.05963910495423416,0.0014716119694921813,0.02271215645922871,0.022473948710200732,0.02258248064794651,0.022564028364857224,0.022780588984356018,0.00015324076431003807,0.6001962940875485,0.599935338050841,0.6000541879622008,0.600008665679576,0.600263530673959,0.00016445083753399174,1.9991146972627962,1.7778718581530324,1.8828498751165708,1.8340078517795892,2.0760247174130564,0.1506261042841483,345951.43517340004,307114.12092019926,328101.6827223997,334658.6493470004,354117.65282480046,24831.185701942857,0,5,337460.8396781998,301040.3387743998,319718.3911415999,326607.10771699995,345747.1785209997,24798.59840432991,129.04220567407125,120.82075327730551,125.01027880068793,125.64542890161678,129.90548182773026,5.35398478150929,1046.8,1046.0,1046.4,1046.0,1047.0,0.5477225575051661,600,1024,563.3736889452417,498.3870899729547,533.7535745268781,545.2539360884807,577.2073097178625,41.399997336110026,8677.929267399304,8110.388020600294,8383.077747999778,8325.014361000285,8850.591780199102,367.0411421568963,345951.2305963995,307113.8909991995,328101.4688895997,334658.5340210004,354117.50248519966,24831.168086264584,p1024-o600
