completion_tokens_ci95_high,completion_tokens_ci95_low,completion_tokens_mean,completion_tokens_median,completion_tokens_p95,completion_tokens_stdev,cpu_busy_fraction_ci95_high,cpu_busy_fraction_ci95_low,cpu_busy_fraction_mean,cpu_busy_fraction_median,cpu_busy_fraction_p95,cpu_busy_fraction_stdev,cpu_nice_fraction_ci95_high,cpu_nice_fraction_ci95_low,cpu_nice_fraction_mean,cpu_nice_fraction_median,cpu_nice_fraction_p95,cpu_nice_fraction_stdev,cpu_psi_full_fraction_ci95_high,cpu_psi_full_fraction_ci95_low,cpu_psi_full_fraction_mean,cpu_psi_full_fraction_median,cpu_psi_full_fraction_p95,cpu_psi_full_fraction_stdev,cpu_psi_some_fraction_ci95_high,cpu_psi_some_fraction_ci95_low,cpu_psi_some_fraction_mean,cpu_psi_some_fraction_median,cpu_psi_some_fraction_p95,cpu_psi_some_fraction_stdev,cpu_system_fraction_ci95_high,cpu_system_fraction_ci95_low,cpu_system_fraction_mean,cpu_system_fraction_median,cpu_system_fraction_p95,cpu_system_fraction_stdev,cpu_user_fraction_ci95_high,cpu_user_fraction_ci95_low,cpu_user_fraction_mean,cpu_user_fraction_median,cpu_user_fraction_p95,cpu_user_fraction_stdev,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_median,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_median,e2e_ms_p95,e2e_ms_stdev,error_count,n,output_phase_ms_ci95_high,output_phase_ms_ci95_low,output_phase_ms_mean,output_phase_ms_median,output_phase_ms_p95,output_phase_ms_stdev,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_median,prefill_tps_p95,prefill_tps_stdev,prompt_tokens_ci95_high,prompt_tokens_ci95_low,prompt_tokens_mean,prompt_tokens_median,prompt_tokens_p95,prompt_tokens_stdev,requested_output_tokens,scheduler_decode_cpu_load_ci95_high,scheduler_decode_cpu_load_ci95_low,scheduler_decode_cpu_load_mean,scheduler_decode_cpu_load_median,scheduler_decode_cpu_load_p95,scheduler_decode_cpu_load_stdev,scheduler_decode_exploration_fraction_ci95_high,scheduler_decode_exploration_fraction_ci95_low,scheduler_decode_exploration_fraction_mean,scheduler_decode_exploration_fraction_median,scheduler_decode_exploration_fraction_p95,scheduler_decode_exploration_fraction_stdev,scheduler_decode_igpu_ratio_ci95_high,scheduler_decode_igpu_ratio_ci95_low,scheduler_decode_igpu_ratio_mean,scheduler_decode_igpu_ratio_median,scheduler_decode_igpu_ratio_p95,scheduler_decode_igpu_ratio_stdev,scheduler_prefill_cpu_load_ci95_high,scheduler_prefill_cpu_load_ci95_low,scheduler_prefill_cpu_load_mean,scheduler_prefill_cpu_load_median,scheduler_prefill_cpu_load_p95,scheduler_prefill_cpu_load_stdev,scheduler_prefill_exploration_fraction_ci95_high,scheduler_prefill_exploration_fraction_ci95_low,scheduler_prefill_exploration_fraction_mean,scheduler_prefill_exploration_fraction_median,scheduler_prefill_exploration_fraction_p95,scheduler_prefill_exploration_fraction_stdev,target_prompt_tokens,tpot_ms_ci95_high,tpot_ms_ci95_low,tpot_ms_mean,tpot_ms_median,tpot_ms_p95,tpot_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_median,ttft_ms_p95,ttft_ms_stdev,ttlt_ms_ci95_high,ttlt_ms_ci95_low,ttlt_ms_mean,ttlt_ms_median,ttlt_ms_p95,ttlt_ms_stdev,workload
600.0,600.0,600.0,600.0,600.0,0.0,0.7038970518231729,0.7038970518231729,0.7038970518231729,0.7038970518231729,0.7038970518231729,0.0,0.30002221446479005,0.30002221446479005,0.30002221446479005,0.30002221446479005,0.30002221446479005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14455336552569215,0.14455336552569215,0.14455336552569215,0.14455336552569215,0.14455336552569215,0.0,0.012297293008790582,0.012297293008790582,0.012297293008790582,0.012297293008790582,0.012297293008790582,0.0,0.3915775443495922,0.3915775443495922,0.3915775443495922,0.3915775443495922,0.3915775443495922,0.0,24.58320078166064,24.58320078166064,24.58320078166064,24.58320078166064,24.58320078166064,0.0,31542.985313019017,31542.985313019017,31542.985313019017,31542.985313019017,31542.985313019017,0.0,0,1,24366.233075998025,24366.233075998025,24366.233075998025,24366.233075998025,24366.233075998025,0.0,145.74982518587706,145.74982518587706,145.74982518587706,145.74982518587706,145.74982518587706,0.0,1046.0,1046.0,1046.0,1046.0,1046.0,0.0,600,0.19060104884353982,0.19060104884353982,0.19060104884353982,0.19060104884353982,0.19060104884353982,0.0,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.0,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.0,0.6594592928886414,0.6594592928886414,0.6594592928886414,0.6594592928886414,0.6594592928886414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,40.67818543572292,40.67818543572292,40.67818543572292,40.67818543572292,40.67818543572292,0.0,7176.680992008187,7176.680992008187,7176.680992008187,7176.680992008187,7176.680992008187,0.0,31542.914068006212,31542.914068006212,31542.914068006212,31542.914068006212,31542.914068006212,0.0,p1024-o600
