decode_tps_paired_n,decode_tps_speedup,decode_tps_speedup_ci95_high,decode_tps_speedup_ci95_low,dynamic_decode_tps,dynamic_e2e_ms,dynamic_n,dynamic_prefill_tps,dynamic_topt_ms,dynamic_ttft_ms,e2e_ms_paired_n,e2e_ms_speedup,e2e_ms_speedup_ci95_high,e2e_ms_speedup_ci95_low,load,output_match_count,output_match_rate,output_mismatch_count,output_pairs,paired_n,prefill_tps_paired_n,prefill_tps_speedup,prefill_tps_speedup_ci95_high,prefill_tps_speedup_ci95_low,topt_ms_paired_n,topt_ms_speedup,topt_ms_speedup_ci95_high,topt_ms_speedup_ci95_low,ttft_ms_paired_n,ttft_ms_speedup,ttft_ms_speedup_ci95_high,ttft_ms_speedup_ci95_low,vnni_decode_tps,vnni_e2e_ms,vnni_n,vnni_prefill_tps,vnni_topt_ms,vnni_ttft_ms,workload
1,8.271883366447659,8.271883366447659,8.271883366447659,17.491152494123803,2054.9805789996753,1,8.461525719967991,57.17176157122594,1654.5479460000934,1,2.264662661807733,2.264662661807733,2.264662661807733,compute-8,1,1.0,0,1,1,1,0.8119028223072764,0.8119028223072764,0.8119028223072764,1,8.271883366447659,8.271883366447659,8.271883366447659,1,0.8119028223072764,0.8119028223072764,0.8119028223072764,2.1145308413161703,4653.837788000601,1,10.421845432094832,472.9181435715353,1343.3321470001829,p1-o8
1,9.68721898946043,9.68721898946043,9.68721898946043,18.83231292916104,9996.712306001427,1,108.05270347785734,53.10022214273756,9624.93270900086,1,1.4478076241437592,1.4478076241437592,1.4478076241437592,compute-8,1,1.0,0,1,1,1,1.129616738705466,1.129616738705466,1.129616738705466,1,9.687218989460431,9.687218989460431,9.687218989460431,1,1.129616738705466,1.129616738705466,1.129616738705466,1.9440370811943404,14473.316293000607,1,95.65430448709982,514.3934802856945,10872.485097001118,p1024-o8
1,1.2486517022209995,1.2486517022209995,1.2486517022209995,28.206118012446492,468.7950520001323,1,49.876404003941055,35.45330128586751,220.5451699992409,1,1.2924762098371583,1.2924762098371583,1.2924762098371583,none,1,1.0,0,1,1,1,1.3418775981390103,1.3418775981390103,1.3418775981390103,1,1.2486517022209995,1.2486517022209995,1.2486517022209995,1,1.3418775981390103,1.3418775981390103,1.3418775981390103,22.58926004928016,605.9064519995445,1,37.1691159261563,44.26882499995242,295.9446229997411,p1-o8
1,1.3329258640766766,1.3329258640766766,1.3329258640766766,28.02503050006023,6427.071148998948,1,167.87487979503666,35.68238757127671,6177.219613000489,1,0.8243879386375871,0.8243879386375871,0.8243879386375871,none,1,1.0,0,1,1,1,0.8038193872124795,0.8038193872124795,0.8038193872124795,1,1.3329258640766768,1.3329258640766768,1.3329258640766768,1,0.8038193872124795,0.8038193872124795,0.8038193872124795,21.025198216461412,5298.399936000351,1,208.84651759545216,47.561977285762886,4965.368883998963,p1024-o8
