backend,decode_tps_ci95_high,decode_tps_ci95_low,decode_tps_mean,decode_tps_p50,decode_tps_p95,decode_tps_stdev,e2e_ms_ci95_high,e2e_ms_ci95_low,e2e_ms_mean,e2e_ms_p50,e2e_ms_p95,e2e_ms_stdev,load,n,prefill_tps_ci95_high,prefill_tps_ci95_low,prefill_tps_mean,prefill_tps_p50,prefill_tps_p95,prefill_tps_stdev,topt_ms_ci95_high,topt_ms_ci95_low,topt_ms_mean,topt_ms_p50,topt_ms_p95,topt_ms_stdev,ttft_ms_ci95_high,ttft_ms_ci95_low,ttft_ms_mean,ttft_ms_p50,ttft_ms_p95,ttft_ms_stdev,workload
vnni-only,1.9652185432245959,1.9652185432245959,1.9652185432245959,1.9652185432245959,1.9652185432245959,0.0,17644.113727999866,17644.113727999866,17644.113727999866,17644.113727999866,17644.113727999866,0.0,compute-8,1,8.02257567770808,8.02257567770808,8.02257567770808,8.02257567770808,8.02257567770808,0.0,508.84925925804,508.84925925804,508.84925925804,508.84925925804,508.84925925804,0.0,1869.7237150008732,1869.7237150008732,1869.7237150008732,1869.7237150008732,1869.7237150008732,0.0,p1-o32
vnni-only,2.2104143639637117,2.2104143639637117,2.2104143639637117,2.2104143639637117,2.2104143639637117,0.0,39385.79221400141,39385.79221400141,39385.79221400141,39385.79221400141,39385.79221400141,0.0,compute-8,1,95.64345031958774,95.64345031958774,95.64345031958774,95.64345031958774,95.64345031958774,0.0,452.40386431745833,452.40386431745833,452.40386431745833,452.40386431745833,452.40386431745833,0.0,10884.17446800122,10884.17446800122,10884.17446800122,10884.17446800122,10884.17446800122,0.0,p1024-o64
vnni-only,22.60253037297895,22.60253037297895,22.60253037297895,22.60253037297895,22.60253037297895,0.0,1641.6291370005638,1641.6291370005638,1641.6291370005638,1641.6291370005638,1641.6291370005638,0.0,none,1,44.43984409754787,44.43984409754787,44.43984409754787,44.43984409754787,44.43984409754787,0.0,44.24283403222357,44.24283403222357,44.24283403222357,44.24283403222357,44.24283403222357,0.0,270.0279500004399,270.0279500004399,270.0279500004399,270.0279500004399,270.0279500004399,0.0,p1-o32
vnni-only,22.074607174973234,22.074607174973234,22.074607174973234,22.074607174973234,22.074607174973234,0.0,7669.406054999854,7669.406054999854,7669.406054999854,7669.406054999854,7669.406054999854,0.0,none,1,215.5590805593985,215.5590805593985,215.5590805593985,215.5590805593985,215.5590805593985,0.0,45.30091938096799,45.30091938096799,45.30091938096799,45.30091938096799,45.30091938096799,0.0,4815.385170999434,4815.385170999434,4815.385170999434,4815.385170999434,4815.385170999434,0.0,p1024-o64
